Security Code,Issuer Name,Security Id,ISIN No,Industry
531257,Pratiksha Chemicals Ltd.,PRATIKSH,INE530D01012,Specialty Chemicals
531259,Esha Media Research Limited,ESHAMEDIA,INE328F01016,Advertising & Media Agencies
531260,Refex Renewables & Infrastructure Limited,REFEXRENEW,INE332F01018,Civil Construction
531265,PROGREX VENTURES LIMITED,PROGREXV,INE421E01012,Other Food Products
531266,V.S.T.Tillers Tractors Ltd.,VSTTILLERS,INE764D01017,Tractors
531268,B2B Software Technologies Ltd.,B2BSOFT,INE151B01011,Software Products
531272,Nikki Global Finance Ltd.,NIKKIGL,INE526C01012,Non Banking Financial Company (NBFC)
531273,Radhe Developers (India) ltd.,RADHEDE,INE986B01044,Residential- Commercial Projects
531274,Kinetic Trust Ltd.,KINETRU,INE674M01019,Non Banking Financial Company (NBFC)
531278,Elixir Capital Limited,ELIXIR,INE785D01012,Other Financial Services
531279,Trishakti Electronics & industries,TRISHAKT,INE238C01014,Non Banking Financial Company (NBFC)
531280,Pankaj Polymers Ltd.,PANKAJPO,INE698B01011,Packaging
531281,MARBLE CITY INDIA LIMITED,MARBLE,INE807H01023,Other Construction Materials
531283,Cindrella Financial Services Ltd.,CINDRELL,INE897D01015,Non Banking Financial Company (NBFC)
531287,National Plastic Technologies Ltd,NATPLASTI,INE896D01017,Plastic Products - Industrial
531288,Lead Financial Services  Ltd,LEADFIN,INE531D01010,Non Banking Financial Company (NBFC)
531289,National Fittings Limited,NATFIT,INE643C01015,Iron & Steel Products
531297,Artefact Projects Ltd,ARTEFACT,INE885B01014,Consulting Services
531300,Amit International Ltd.,AMITINT,INE053D01015,Other Textile Products
531301,High Street Filatex Limited,HIGHSTREE,INE319M01011,Other Textile Products
531304,Nutech Global Ltd.,NUTECGLOB,INE960H01012,Other Textile Products
531306,DHP India Ltd.,DHPIND,INE590D01016,Oil Equipment & Services
531307,RRIL LIMITED,RRIL,INE951M01037,Other Textile Products
531310,Available Finance Ltd.,AVAILFC,INE325G01010,Non Banking Financial Company (NBFC)
531314,Integra Capital Management Ltd.,INTCAPM,INE366H01012,Non Banking Financial Company (NBFC)
531319,Maruti Securities Ltd.,MARUTISE,INE368C01019,Non Banking Financial Company (NBFC)
531322,SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,HAVISHA,INE293B01029,LPG/CNG/PNG/LNG Supplier
531323,JAYATMA INDUSTRIES LIMITED,JAYIND,INE250D01017,Other Textile Products
531324,Roselabs Finance Ltd.,ROSELABS,INE475C01012,Other Financial Services
531327,Charms Industries Ltd,CHARMS,INE442C01012,Other Financial Services
531328,KRETTO SYSCON LIMITED,KRETTOSYS,INE128R01023,Residential- Commercial Projects
531334,Vikalp Securities Ltd.,VIKALPS,INE186E01011,Diversified Commercial Services
531335,Zydus Wellness Limited,ZYDUSWELL,INE768C01010,Packaged Foods
531337,WinPro Industries Limited,WINPRO,INE974C01022,Advertising & Media Agencies
531338,Milestone Global Limited,MILESTONE,INE151H01018,Other Construction Materials
531340,Bervin Investments And Leasing Ltd.,BERVINL,INE348I01018,Other Financial Services
531341,"Gujarat Investa Ltd.,",GUJINV,INE373D01017,Non Banking Financial Company (NBFC)
531344,Container Corporation Of India Ltd.,CONCOR,INE111A01025,Logistics Solution Provider
531346,Eastern Treads Ltd.,EASTRED,INE500D01015,Tyres & Rubber Products
531349,Panacea Biotec Ltd.,PANACEABIO,INE922B01023,Pharmaceuticals
531352,Peeti Securities Ltd.,PEETISEC,INE328D01011,Other Textile Products
531357,Mercury Metals Limited,MERMETL,INE763M01028,Trading & Distributors
531358,Choice International Ltd,CHOICEIN,INE102B01014,Holding Company
531359,Shriram Asset Management Co.Ltd.,SRAMSET,INE777G01012,Asset Management Company
531360,Golechha Global Finance Ltd.,GOLECHA,INE427D01011,Diversified Commercial Services
531364,Ekansh Concepts Limited,EKANSH,INE005E01013,Consulting Services
531370,SPARC ELECTREX LIMITED,SPAR,INE960B01015,Computers - Software & Consulting
531373,The Byke Hospitality    Ltd,THEBYKE,INE319B01014,Hotels & Resorts
531380,Centenial Surgical Suture Ltd.,CSURGSU,INE405H01018,Medical Equipment & Supplies
531381,Arihant Foundations & Housing Ltd.,ARIHANT,INE413D01011,Residential- Commercial Projects
531387,Hasti Finance Ltd.,HASTIFIN,INE671D01014,Non Banking Financial Company (NBFC)
531390,Upsurge Investment And Finance Ltd.,UPSURGE,INE890B01014,Non Banking Financial Company (NBFC)
531395,Padam Cotton Yarns Ltd.,PADAMCO,INE448D01017,Other Textile Products
531397,Polycon International Ltd.,POLYCON,INE262C01014,Packaging
531398,Source Natural Foods & Herbal Suppl Ltd,SOURCENTRL,INE679C01027,Pharmaceuticals
531399,G.G.Automotive Gears Ltd.,GGAUTO,INE493B01017,Auto Components & Equipments
531400,Almondz Global Securities Limited,ALMONDZ,INE326B01027,Stockbroking & Allied
531402,LWS Knitwear Ltd,LWSKNIT,INE281M01013,Trading & Distributors
531406,ANS Limited,ANSINDUS,INE234J01018,Other Beverages
531411,Tuni Textile Mills Ltd.,TUNITEX,INE560D01027,Other Textile Products
531412,Radix Industries (India) Limited,RADIXIND,INE576N01014,Personal Care
531413,Kiran Print-Pack Ltd.,KIRANPR,INE516D01011,Printing & Publication
531416,Narendra Properties Ltd.,NARPROP,INE603F01012,Residential- Commercial Projects
531417,Mega Corporation Ltd,MEGACOR,INE804B01023,Non Banking Financial Company (NBFC)
531426,Tamil Nadu Newsprint And Papers Ltd,TNPL,INE107A01015,Paper & Paper Products
531431,Shakti Pumps (India) Ltd.,SHAKTIPUMP,INE908D01010,Compressors- Pumps & Diesel Engines
531432,Systematix Securities Ltd.,SYTIXSE,INE07P301011,Non Banking Financial Company (NBFC)
531433,Sungold Capital Ltd.,SUNGOLD,INE271D01013,Non Banking Financial Company (NBFC)
531436,Saffron Industries Limited,SAFFRON,INE474D01013,Paper & Paper Products
531437,Prakash Woollen & Synthetic Mills Ltd ,PWASML,INE523I01016,Other Textile Products
531439,Goldstone Technologies Ltd.,GOLDTECH,INE805A01014,Computers - Software & Consulting
531444,Vardhman Concrete Limited,VARDHMAN,INE115C01014,Cement & Cement Products
531449,GRM Overseas Ltd.,GRMOVER,INE192H01020,Other Agricultural Products
531453,Mohit Industries Limited,MOHITIND,INE954E01012,Other Textile Products
531454,Polylink Polymers (india) Ltd.,POLYLINK,INE323D01020,Petrochemicals
531456,Minaxi Textiles Ltd.,MINAXI,INE952C01028,Other Textile Products
531460,Continental Controls Ltd.,CONTICON,INE545B01022,Other Electrical Equipment
531465,Nouveau Global Ventures Limited,NOUVEAU,INE317B01042,Trading & Distributors
531471,Duke Offshore Ltd.,DUKEOFS,INE397G01019,Oil Equipment & Services
531472,Cybele  Industries Limited,CYBELEIND,INE183D01010,Other Electrical Equipment
531489,Cg-Vak Software & Exports Ltd.,CGVAK,INE084D01010,Computers - Software & Consulting
531494,NAVKAR URBANSTRUCTURE LIMITED,NAVKAR,INE268H01036,Residential- Commercial Projects
531496,Omkar Overseas ltd.,OMKAR,INE680D01015,Other Textile Products
531497,Madhucon Projects Ltd.,MADHUCON,INE378D01032,Civil Construction
531499,Sybly Industries Ltd.,SYBLY,INE080D01042,Other Textile Products
531500,Rajesh Exports Ltd.,RAJESHEXPO,INE343B01030,Gems- Jewellery And Watches
531502,Esaar (India) Ltd.,ESARIND,INE404L01039,Diversified Commercial Services
531503,Maris Spinners Ltd.,MARIS,INE866D01010,Other Textile Products
531506,Shukra Bullions Limited,SKRABUL,INE561E01015,Diversified Commercial Services
531508,Eveready Industries India Ltd.,EVEREADY,INE128A01029,Household Products
531509,Step Two Corporation Ltd.,STEP2COR,INE623D01015,Other Financial Services
531512,Orient Tradelink Ltd.,ORIENTTR,INE681D01039,Film Production- Distribution & Exhibition
531518,VIKAS PROPPANT & GRANITE LTD.,VIKASPROP,INE767B01022,Other Agricultural Products
531521,Desh Rakshak Aushdhalaya Ltd.,DESHRAK,INE971E01016,Pharmaceuticals
531525,Ace Software Exports ltd.,ACESOFT,INE849B01010,Software Products
531529,Softrak Venture Investments Ltd.,SOFTRAKV,INE562E01013,Non Banking Financial Company (NBFC)
531531,Hatsun Agro Products Ltd.,HATSUN,INE473B01035,Dairy Products
531533,e.Com Infotech (India) Ltd.,ECOM,INE578B01015,Computers - Software & Consulting
531539,Rishabh Digha Steel And Allied Prod,RISHDIGA,INE864D01015,Iron & Steel Products
531540,Maruti Infrastructure Ltd.,MAINFRA,INE392G01010,Civil Construction
531541,KOBO BIOTECH LIMITED,KOBO,INE881A01015,Commodity Chemicals
531543,Jindal Worldwide Ltd.,JINDWORLD,INE247D01039,Other Textile Products
531548,Somany Ceramics Limited,SOMANYCERA,INE355A01028,Ceramics
531550,Jhaveri Credits & Capital Ltd.,JHACC,INE865D01012,Other Financial Services
531552,Raghunath Tobacco Co. Ltd.,RAGHUTOB,INE754B01012,Residential- Commercial Projects
531556,Coral India Finance And Housing Ltd,CORALFINAC,INE558D01021,Diversified Commercial Services
531569,Sanjivani Paranteral Ltd.,SANJIVIN,INE860D01013,Pharmaceuticals
531574,Vas Infrastructure  Ltd.,VASINFRA,INE192C01013,Residential- Commercial Projects
531578,KMF Builders & Developers Ltd.,KMFBLDR,INE580H01026,Residential- Commercial Projects
531582,Beryl Securities Ltd,BERYLSE,INE508J01015,Non Banking Financial Company (NBFC)
531583,Rap Media Ltd.,RAP,INE483D01014,Non Banking Financial Company (NBFC)
531585,Devine Impex Limited,DEVINE,INE455C01014,Trading & Distributors
531591,Bampsl Securities Ltd.,BAMPSL,INE802A01037,Non Banking Financial Company (NBFC)
531592,GENPHARMASEC LIMITED,GENPHARMA,INE861N01036,Trading & Distributors
531594,Incon Engineers Ltd.,INCON,INE507D01010,Industrial Products
531595,Capri Global Capital Limited,CGCL,INE180C01026,Non Banking Financial Company (NBFC)
531599,FDC Ltd.,FDC,INE258B01022,Pharmaceuticals
531600,Gogia Capital Services Limited,GOGIACAP,INE832C01014,Stockbroking & Allied
531608,Gorani Industries Ltd.,GORANIN,INE792J01015,Houseware
531609,KG Petrochem Ltd.,KGPETRO,INE902G01016,Other Textile Products
531613,Meyer Apparel Limited,MAL,INE100C01024,Gems- Jewellery And Watches
531616,Starcom Information Technology Ltd,STARCOM,INE347I01010,Computers - Software & Consulting
531624,Country Condo's Ltd,COUNCODOS,INE695B01025,Residential- Commercial Projects
531626,Orosil Smiths India Limited,OROSMITHS,INE628B01034,Gems- Jewellery And Watches
531628,TEJASSVI AAHARAM LIMITED,TEJASSVI,INE173E01019,Other Textile Products
531633,Lincoln Pharmaceuticals ltd.,LINCOPH,INE405C01035,Pharmaceuticals
531635,Silver Oak (India) Ltd.,SILVOAK,INE870J01019,Breweries & Distilleries
531637,PRAVEG LIMITED,PRAVEG,INE722B01019,Advertising & Media Agencies
531638,Suraj Ltd.,SURAJLTD,INE713C01016,Iron & Steel Products
531640,Suvidha Infraestate Corporation Limited,SICL,INE936N01010,Residential- Commercial Projects
531642,Marico Limited,MARICO,INE196A01026,Personal Care
531644,Tokyo Finance Ltd.,TOKYOFIN,INE546D01018,Non Banking Financial Company (NBFC)
531651,National General Industries Ltd.,NATGENI,INE654H01011,Iron & Steel Products
531652,Thirdwave Financial Intermediaries,THIRDFIN,INE528C01018,Non Banking Financial Company (NBFC)
531661,Hittco Tools Ltd.,HITTCO,INE863C01019,Industrial Products
531667,RR METALMAKERS INDIA LIMITED,RRMETAL,INE117K01013,Trading - Metals
531668,Vision Corporation Ltd.,VISIONCO,INE661D01015,Film Production- Distribution & Exhibition
531672,Inani Securities Ltd.,INANISEC,INE224C01014,Other Financial Services
531673,Anka India Ltd.,ANKIN,INE067C01025,Leather And Leather Products
531676,Vaghani Techno-Build Limited,VAGHANI,INE554H01021,Packaged Foods
531677,Aris International Limited,ARISINT,INE588E01026,Computers - Software & Consulting
531680,Mayur Leather Products Ltd.,MAYUR,INE799E01011,Gems- Jewellery And Watches
531681,AMERISE BIOSCIENCES LIMITED,AMERISE,INE673C01020,Plastic Products - Industrial
531688,Prithvi Exchange (India) Limited,PRITHVIEXCH,INE621B01021,Other Financial Services
531694,Rainbow Foundations Ltd,RAINBOWF,INE230F01014,Residential- Commercial Projects
531716,Tricom Fruit Products Limited,TRICOMFRU,INE843F01014,Other Food Products
531717,Vidhi Specialty Food Ingredients Limited,VIDHIING,INE632C01026,Specialty Chemicals
531719,Bhagiradha Chemicals and Industries,BHAGCHEM,INE414D01019,Pesticides & Agrochemicals
531726,Panchsheel Organic Ltd.,PANCHSHEEL,INE316G01019,Pharmaceuticals
531727,Menon Pistons Ltd.,MENNPIS,INE650G01029,Auto Components & Equipments
531735,Prism Finance Ltd.,PRISMFN,INE429Q01019,Non Banking Financial Company (NBFC)
531737,Greencrest Financial Services Limited,GREENCREST,INE414C01045,Diversified Commercial Services
531739,Gennex Laboratories Ltd,GENNEX,INE509C01026,Pharmaceuticals
531743,Hira Automobiles Ltd.,HIRAUTO,INE258Z01013,Trading & Distributors
531744,Gini Silk Mills Ltd.,GINISILK,INE548B01018,Trading & Distributors
531746,Prajay Engineers Syndicate Ltd.,PRAENG,INE505C01016,Residential- Commercial Projects
531752,BIOGEN PHARMACHEM INDUSTRIES LIMITED,BIOGEN,INE703D01023,Other Financial Services
531758,G.k.Consultants Ltd.,GKCONS,INE131D01019,Non Banking Financial Company (NBFC)
531761,APOLLO PIPES LIMITED,APOLLOPIPES,INE126J01016,Plastic Products - Industrial
531762,Unjha Formulations Ltd.,UNJHAFOR,INE576D01015,Pharmaceuticals
531768,Poly Medicure Ltd,POLYMED,INE205C01021,Medical Equipment & Supplies
531778,Kachchh Minerals Ltd.,KACHCHH,INE059E01010,Industrial Minerals
531779,Padmanabh Alloys & Polymers Ltd.,PADALPO,INE630U01014,Plastic Products - Industrial
531780,Kaiser Corporation Limited,KACL,INE229G01022,Trading & Distributors
531784,KCL Infra Projects Limited,KCLINFRA,INE469F01026,Civil Construction
531795,Atul Auto Limited,ATULAUTO,INE951D01028,Commercial Vehicles
531797,Scan Projects Ltd,SCANPRO,INE393D01015,Cement & Cement Products
531802,Prerna Infrabuild Limited,PRERINFRA,INE426H01014,Residential- Commercial Projects
531810,Metal Coatings (India) Ltd.,METALCO,INE161E01014,Iron & Steel Products
531812,SGN Telecoms Ltd.,SGNTE,INE266C01023,Other Electrical Equipment
531813,Ganga Papers India Ltd,GANGAPA,INE278O01015,Paper & Paper Products
531814,Tirupati Sarjan Ltd.,TIRSARJ,INE297J01023,Residential- Commercial Projects
531819,Nuway Organic Naturals (India) Ltd.,NUWAY,INE414L01012,Trading & Distributors
531821,Munoth Financial Services Ltd.,MUNOTHFI,INE348D01019,Other Financial Services
531822,Rodium Realty Limited,RODIUM,INE513E01024,Residential- Commercial Projects
531832,Nagarjuna Agritech Ltd.,NAGTECH,INE793H01017,Other Agricultural Products
531834,Natura Hue Chem Ltd.,NATHUEC,INE487B01019,Other Agricultural Products
531841,Indus Finance Limited,INDUSFINL,INE935D01013,Non Banking Financial Company (NBFC)
531842,Lahoti Overseas Ltd.,LAHOTIOV,INE515C01023,Trading & Distributors
531845,ZENITH STEEL PIPES AND  INDUSTRIES LIMITED,ZENITHSTL,INE318D01020,Iron & Steel Products
531846,Trinity League India Limited,TRINITYLEA,INE884X01011,Other Financial Services
531847,Asian Star Co. Ltd.,ASTAR,INE194D01017,Gems- Jewellery And Watches
531859,ORIENTAL RAIL INFRASTRUCTURE LIMITED,ORIRAIL,INE457G01029,Other Industrial Products
531861,Joindre Capital Services Ltd.,JOINDRE,INE024B01010,Stockbroking & Allied
531862,Bharat Agri Fert and Realty Ltd,BHARATAGRI,INE842D01011,Fertilizers
531867,Unitech International Ltd,UNITINT,INE929K01011,Specialty Chemicals
531869,Sacheta Metals Ltd.,SACHEMT,INE433G01012,Aluminium
531878,Anjani Finance Ltd,ANJANIFIN,INE283D01018,Non Banking Financial Company (NBFC)
531881,Gujarat Metallic Coal & Coke Ltd,GMETCOAL,INE146F01020,Trading & Distributors
531885,SVA India Ltd,SVAINDIA,INE763K01014,Trading & Distributors
531887,Rahul Merchandising ltd.,RAHME,INE149D01011,Gems- Jewellery And Watches
531888,Rexnord Electronics & Controls Ltd.,REXNORD,INE687C01012,Industrial Products
531889,Integrated Technologies Ltd.,INTECH,INE882B01029,Computers Hardware & Equipments
531892,Khandwala Securities Ltd.,KHANDSE,INE060B01014,Stockbroking & Allied
531893,Sawaca Business Machines Ltd.,SAWABUSI,INE248B01023,Diversified Commercial Services
531900,CCL International Ltd,CCLINTER,INE778E01031,Civil Construction
531902,Gallops Enterprise  Limited,GALLOPENT,INE755J01012,Residential- Commercial Projects
531909,CROISSANCE LIMITED,CROISSANCE,INE587J01027,Residential- Commercial Projects
531910,Madhuveer Com 18 Network Limited,MADHUVEER,INE312M01016,Film Production- Distribution & Exhibition
531911,Galaxy Agrico Exports Ltd.,GALAGEX,INE803L01016,Industrial Products
531913,Gopal Iron & Steels Co.(Gujarat) Lt,GOPAIST,INE641H01018,Iron & Steel Products
531918,Hindustan Appliances Ltd,HINDAPL,INE02XD01011,Trading & Distributors
531921,Agarwal Industrial Corporation Limited,AGARIND,INE204E01012,Petrochemicals
531923,Dhampure Speciality Sugars Ltd.,DHAMPURE,INE956B01013,Sugar
531925,Shantanu Sheorey Aquakult ltd.,SHAQUAK,INE545N01019,Packaged Foods
531929,Innocorp Limited,INNOCORP,INE214B01017,Plastic Products - Industrial
531930,Sarthak Industries Ltd.,SARTHAKIND,INE074H01012,Trading & Distributors
531931,Sai Capital Ltd.,SAICAPI,INE531X01018,Diversified Commercial Services
531946,Chadha Papers Ltd.,CHADPAP,INE669W01018,Paper & Paper Products
531950,Vertex Securities Ltd.,VERTEX,INE316D01024,Other Financial Services
531952,Riba Textiles Ltd.,RIBATEX,INE811H01017,Other Textile Products
531959,Newtime Infrastructure Limited,NEWINFRA,INE997D01021,Trading & Distributors
531960,Kashyap Tele-Medicines Limited,KASHYAP,INE108B01029,IT Enabled Services
531962,Shree Metalloys Limited,SHREMETAL,INE914B01012,Non Banking Financial Company (NBFC)
531968,IITL PROJECTS LIMITED,IITLPROJ,INE786E01018,Residential- Commercial Projects
531971,Hari Govind International Ltd.,HARIGOV,INE167F01018,Other Textile Products
531977,Chartered Logistics Ltd,CHLOGIST,INE558F01026,Logistics Solution Provider
531978,Ambika Cotton Mills Ltd.,AMBIKCO,INE540G01014,Other Textile Products
531979,HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI,INE227B01019,Aluminium
531980,Senthil Infotek Limited,SENINFO,INE564B01015,Computers - Software & Consulting
531982,Spectrum Foods Limited,SPECFOOD,INE547C01018,Other Food Products
531991,Amraworld Agrico Ltd.,AMRAAGRI,INE735C01027,Other Textile Products
531994,Auto Pins (India) Ltd.,AUTOPINS,INE706C01028,Auto Components & Equipments
531996,Odyssey Corporation Ltd.,ODYCORP,INE839E01023,Non Banking Financial Company (NBFC)
531997,Good Value Irrigation Ltd.,GOVAI,INE164D01010,Industrial Products
532001,Inducto Steels ltd.,INDCTST,INE146H01018,Iron & Steel Products
532005,Sam Industries Ltd.,SAMINDUS,INE653D01012,Investment Company
532007,Shree Vatsaa Finance & Leasing Ltd.,SHVFL,INE981C01019,Diversified Commercial Services
532011,Pooja Entertainment and Films Ltd.,POOJAENT,INE147C01017,Film Production- Distribution & Exhibition
532015,Gravity (India) Ltd.,GRAVITY,INE995A01013,Other Textile Products
532016,ESPIRE HOSPITALITY LIMITED,ESPIRE,INE176O01011,Residential- Commercial Projects
532019,LCC Infotech Ltd.,LCCINFOTEC,INE938A01021,E-Learning
532022,Filatex Fashions Ltd,FILATFASH,INE185E01013,Other Textile Products
532024,R.B.Gupta Financials Ltd.,RBGUPTA,INE056J01015,Other Financial Services
532029,Sindhu Trade Links Limited,SINDHUTRAD,INE325D01025,Diversified Commercial Services
532035,Unistar Multimedia Ltd,UNISTRMU,INE808C01014,Media & Entertainment
532039,Zenotech Laboratories Limited,ZENOTECH,INE486F01012,Pharmaceuticals
532041,Hindustan Bio Sciences Ltd.,HINDBIO,INE597C01013,Software Products
532042,Frontline Corporation Limited,FRONTCORP,INE092D01013,Road Transport
532051,Swelect Energy Systems Limited,SWELECTES,INE409B01013,Heavy Electrical Equipment
532053,Wallfort Financial Services Ltd.,WALLFORT,INE121B01014,Stockbroking & Allied
532054,KDDL Ltd,KDDL,INE291D01011,Gems- Jewellery And Watches
532056,Adinath Exim Resources Ltd.,ADIEXRE,INE398H01015,Investment Company
532057,Abhinav Capital Services Limited,ABHICAP,INE516F01016,Non Banking Financial Company (NBFC)
532067,Kilpest India Ltd.,KILPEST,INE994E01018,Pesticides & Agrochemicals
532070,Sumuka Agro Industries Limited,SUMUKAAG,INE311N01016,Packaged Foods
532083,Shri Kalyan Holdings Ltd.,SHKALYN,INE079N01019,Diversified Commercial Services
532090,Vandana Knitwear Limited,VANDANA,INE219M01021,Other Textile Products
532092,Sagar Productions Limited,SAGARPROD,INE807D01030,Non Banking Financial Company (NBFC)
532100,Indo-City Infotech Ltd.,INDOCITY,INE456B01014,Software Products
532102,SBEC Sugar Ltd.,SBECSUG,INE948G01019,Sugar
532105,Mega Fin (India) Ltd.,MEGFI,INE524D01015,Diversified Commercial Services
532113,Brijlaxmi Leasing & Finance ltd.,BRIJLEAS,INE957E01031,Non Banking Financial Company (NBFC)
532123,BSEL Infrastructure Realty Ltd.,BSELINFRA,INE395A01016,Residential- Commercial Projects
532124,Reliable Ventures India Ltd,RELIABVEN,INE419H01019,Hotels & Resorts
532134,Bank Of Baroda,BANKBARODA,INE028A01039,Public Sector Bank
532138,SMC Credits ltd.,SMCREDT,INE440E01012,Non Banking Financial Company (NBFC)
